,created_at,html_url,name,body,published_at
361,2022-01-14T11:52:38Z,https://github.com/stanfordnlp/stanza/issues/926,,"**Describe the bug**
When performing lemmatization of certain Finnish expressions, PyTorch emits a UserWarning about the deprecated `__floordiv__` operation. The lemmatization is still working. The UserWarning is only shown once per process/session.

This appears to be quite rare, only certain combinations of words will trigger this. But when processing a large file in Finnish, it will eventually be triggered. I've also done similar lemmatization for long documents in Swedish and English, but never saw this warning with those languages.

**To Reproduce**

This code will trigger the warning for me:

```python
import stanza
nlp = stanza.Pipeline(lang='fi', processors='tokenize,mwt,pos,lemma')
doc = nlp(""ettei se"")
```

Output:

```
2022-01-14 13:39:50 INFO: Loading these models for language: fi (Finnish):
=======================
| Processor | Package |
-----------------------
| tokenize  | tdt     |
| mwt       | tdt     |
| pos       | tdt     |
| lemma     | tdt     |
=======================

2022-01-14 13:39:50 INFO: Use device: cpu
2022-01-14 13:39:50 INFO: Loading: tokenize
2022-01-14 13:39:50 INFO: Loading: mwt
2022-01-14 13:39:50 INFO: Loading: pos
2022-01-14 13:39:51 INFO: Loading: lemma
2022-01-14 13:39:51 INFO: Done loading processors!
[REDACTED]/lib/python3.8/site-packages/stanza/models/common/beam.py:86: UserWarning: __floordiv__ is deprecated, and its behavior will change in a future version of pytorch. It currently rounds toward 0 (like the 'trunc' function NOT 'floor'). This results in incorrect rounding for negative values. To keep the current behavior, use torch.div(a, b, rounding_mode='trunc'), or for actual floor division, use torch.div(a, b, rounding_mode='floor').
  prevK = bestScoresId // numWords
```

**Expected behavior**
Expected no UserWarning.

**Environment (please complete the following information):**
 - OS: Ubuntu 20.04
 - Python version: 3.8.10 from Ubuntu system package 3.8.10-0ubuntu1~20.04.2
 - Stanza version: 1.3.0 (installed from PyPI in a virtual environment)
 - PyTorch version: 1.10.1 (installed from PyPI in a virtual environment)

**Additional context**

According to the warning message, the problem seems to be this line: https://github.com/stanfordnlp/stanza/blob/e44d1c88340e33bf9813e6f5a6bd24387eefc4b2/stanza/models/common/beam.py#L86

Here is a PR fixing the same warning in another codebase: https://github.com/NVIDIA/MinkowskiEngine/pull/407
",
362,2022-01-12T20:30:06Z,https://github.com/stanfordnlp/stanza/pull/925,,"Add a tsurgeon interface to CoreNLP (will need a 4.3.3 release of CoreNLP)

Also, add a conversion script for the paid licensed Danish Arboretum treebank",
363,2022-01-12T18:52:59Z,https://github.com/stanfordnlp/stanza/pull/924,,"## Description
The start offset for tokens is wrong when the tokenizer has `skip_newline` enabled (e.g., in Chinese) and a token is preceded by whitespace.

## Fixes Issues
N/A

## Unit test coverage
New unit test `test_zh_tokenizer_skip_newline_offsets` added in `stanza/tests/pipeline/test_tokenizer.py`, also reduced the scope of the original `test_zh_tokenizer_skip_newline` to only consider tokenizers.

## Known breaking changes/behaviors
No breaking changes, but the behavior of char offsets should improve for languages that use `skip_newline` in their tokenizers.",
364,2022-01-11T14:14:35Z,https://github.com/stanfordnlp/stanza/issues/922,,"For verb ""نیازمود"" the correct lemma is ""آزما"" and now version 1.2.3 said it's ""نیازمود""
python: 3.8
stanza: 1.2.3
language: 'fa'

So, Please correct it",
365,2022-01-10T20:58:08Z,https://github.com/stanfordnlp/stanza/pull/921,,Recompile the proto with a newer version of the protoc compiler.  The file gets suspiciously smaller...,
366,2022-01-10T12:35:19Z,https://github.com/stanfordnlp/stanza/issues/920,,"I'm finding a strange division of sentences on a Chinese example when there are **double newlines** `\n\n`.

```python
import stanza

nlp = stanza.Pipeline(""zh"")
text = """"""“今日話題 Today’s Topic”是美國洛杉磯AM1300中文廣播電台的王牌節目。自1994年開播以來廣受好評，成為了家喻戶曉、歷史最悠久的海外華語節目之一。“今日話題”的內容包羅萬象，如：與時事相關的政治、法律、社會、文化、家庭、 婚姻、電影、新書等五花八門的內容；同時還有兩位主持人中迅、高寧的分析與點評，他們的獨特風格令節目輕松又有趣！只需要花一點點時間，就能掌握天下大事，而且是必須知道的時事話題！不誇張的說，聽了節目秒變半個時事專家！節目的官方粉絲頁每日更新話題和資訊 

 歡迎各種圍觀轉發！(節目版權所屬MRBI KAZN AM1300中文廣播電台 

 ）""""""

doc = nlp(text)

for i, sent in enumerate(doc.sentences):
      print(f""Sentence {i}: '{sent.text}'"")
```

and the ouptut is:
```
Sentence 0: '“今日話題 Today’s Topic”是美國洛杉磯AM1300中文廣播電台的王牌節目。'
Sentence 1: '自1994年開播以來廣受好評，成為了家喻戶曉、歷史最悠久的海外華語節目之一。'
Sentence 2: '“今日話題”的內容包羅萬象，如：與時事相關的政治、法律、社會、文化、家庭、 婚姻、電影、新書等五花八門的內容；同時還有兩位主持人中迅、高寧的分析與點評，他們的獨特風格令節目輕松又有趣！只需要花一點點時間，就能掌握天下大事，而且是必須知道的時事話題！不誇張的說，聽了節目秒變半個時事專家！節目的官方粉絲頁每日更新話題和資訊'
Sentence 3: '

 歡迎各種圍觀轉發！(節目版權所屬MRBI KAZN AM1300中文廣播電'
Sentence 4: '台'
Sentence 5: '）'
```

I usually didn't find the `\n` in the text of the sentences. I mean: the indexes of the sentences obviously consider them, but in the text, they are not shown in my experience. In this example only in sentence 3 I find them, but for example not in sentences 4 or 5 (even if a double newline was present there too).

For example trying with the English text:
```python
nlp = stanza.Pipeline(""en"")
text=""""""Hello

How are you?

Fine.""""""
doc = nlp(text)

for i, sent in enumerate(doc.sentences):
      print(f""Sentence {i}: '{sent.text}'"")
```

The output should be:
```
Sentence 0: 'Hello'
Sentence 1: 'How are you?'
Sentence 2: 'Fine.'
```
as expected (no `\n\n`)

Am I making a mistake?",
367,2022-01-09T15:27:27Z,https://github.com/stanfordnlp/stanza/issues/919,,"**Describe the bug**
English Constituency Parser does not produce output for every line.

**To Reproduce**
I am trying to compare the trees of a pair of documents.
`refdoc = open(os.path.join('.', 'drive', 'MyDrive',  'en.devtest'), 'r').read().split('\n')`
`hypdoc = open(os.path.join('.', 'drive', 'MyDrive', 'sw-en-hyp.txt'), 'r').read().split('\n')`
`print(len(refdoc), len(hypdoc))`
`1013 1013`
They are both English and they are both the same length in lines.
However, when I run:
`stanza.download('en')`
`nlp = stanza.Pipeline(lang='en', processors='tokenize,pos,constituency', tokenize_no_ssplit=True)`
`refdoc = nlp(refdoc)`
`hypdoc = nlp(hypdoc)`
`print(len(refdoc.sentences), len(hypdoc.sentences))`
`1012 1010`

**Expected behavior**
I expect doc.sentences to be the same length as the original unparsed doc, and I expect doc.sentences to be the same length for both docs.  This is critical. 

**Environment:**
 - OS: Google Colab
 - Python version: 3.7
 - Stanza version: 1.3.0

**Additional context**
Each line may contain more or less than 1 complete sentence.
",
368,2022-01-06T14:09:50Z,https://github.com/stanfordnlp/stanza/issues/917,,"Hi,
I followed the documents to use spaCy for Fast Tokenization and Sentence Segmentation as the following setting:
`nlp = stanza.Pipeline(lang='en', processors={'tokenize': 'spacy'})`
Then I found the processors will load all processors (i.e., Loading: tokenize, pos, lemma, and depparse). If I only want to use the tokenize with spacy and pos processors, what should I do?
Thanks!",
369,2022-01-04T00:59:42Z,https://github.com/stanfordnlp/stanza/pull/916,,"Change pattn to be a separate module

Add a module for labeled attention",
370,2022-01-03T23:43:52Z,https://github.com/stanfordnlp/stanza/pull/915,,Reorganize Hong's labeled attention changes,
371,2022-01-03T23:34:24Z,https://github.com/stanfordnlp/stanza/pull/914,,,
372,2022-01-03T22:21:45Z,https://github.com/stanfordnlp/stanza/pull/913,,Update public suc3 processing to latest version of suc_to_iob.py,
373,2022-01-03T11:55:09Z,https://github.com/stanfordnlp/stanza/issues/912,,"I was hoping that stanza would be willing to add support for NER in Swedish. 

For this, you need a **Swedish dataset in IOB2 format**. And I have a way to get a file like that using the SUC 3.0 corpus, and a small converter script that I wrote: https://github.com/EmilStenstrom/suc_to_iob

The license for the corpus us CC BY-SA, and it does not affect the license of your model file (see the repo above for licensing clarifications).

How can I help to get this done? :)",
374,2022-01-03T01:49:36Z,https://github.com/stanfordnlp/stanza/pull/911,,"Adding the PartitionedTransformerModule and the LabelAttentionModule, both of which can be used for further testing with other layers of the parser. It would be easy to import these modules and plug them into other Stanza tools, such as the NER, or any other tools that have not incorporated attention.

The two modules, as of now, require an embedding and the appropriate maskings for the embedding. The PartitionedTransformerModule returns a partitioned representation that takes into account both content and positional information. The LabelAttentionModule returns a labeled representation that takes into account the appropriate labels. ",
375,2022-01-01T08:28:12Z,https://github.com/stanfordnlp/stanza/pull/910,,"Originally named da_ner for the DDT dataset, but has since expanded to include NB and NN",
376,2021-12-27T08:00:49Z,https://github.com/stanfordnlp/stanza/issues/909,,"**Describe the bug**
I installed stanza version 1.1.1 using pip. I am trying to use stanza tokenizer for English language. When I execute, the error says : 
FileNotFoundError: [Errno 2] No such file or directory: '/stanza_resources/en/tokenize/combined.pt'


**To Reproduce**
Steps to reproduce the behavior:
1. Open a new Jupter Notebook
2. Execute the following :   ! pip install stanza==1.1.1
3. Execute the following code : 
   import stanza
   nlp = stanza.Pipeline(""en"", processors='tokenize', package = 'default')
4. See error : FileNotFoundError: [Errno 2] No such file or directory: '/stanza_resources/en/tokenize/combined.pt'

Stack trace : 

File ""process_mpqa.py"", line 397, in main
    nlp = stanza.Pipeline(""en"", processors='tokenize', package = 'default')
  File ""sg/.local/lib/python3.6/site-packages/stanza/pipeline/core.py"", line 113, in __init__
    use_gpu=self.use_gpu)
  File ""sg/.local/lib/python3.6/site-packages/stanza/pipeline/processor.py"", line 146, in __init__
    self._set_up_model(config, use_gpu)
  File ""sg/.local/lib/python3.6/site-packages/stanza/pipeline/tokenize_processor.py"", line 38, in _set_up_model
    self._trainer = Trainer(model_file=config['model_path'], use_cuda=use_gpu)
  File ""sg/.local/lib/python3.6/site-packages/stanza/models/tokenize/trainer.py"", line 19, in __init__
    self.load(model_file)
  File ""sg/.local/lib/python3.6/site-packages/stanza/models/tokenize/trainer.py"", line 85, in load
    checkpoint = torch.load(filename, lambda storage, loc: storage)
  File ""sg/.local/lib/python3.6/site-packages/torch/serialization.py"", line 594, in load
    with _open_file_like(f, 'rb') as opened_file:
  File ""sg/.local/lib/python3.6/site-packages/torch/serialization.py"", line 230, in _open_file_like
    return _open_file(name_or_buffer, mode)
  File ""sg/.local/lib/python3.6/site-packages/torch/serialization.py"", line 211, in __init__
    super(_open_file, self).__init__(open(name, mode))
FileNotFoundError: [Errno 2] No such file or directory: 'sg/stanza_resources/en/tokenize/combined.pt'


**Expected behavior**
Expected the tokenizer to be implemented and to obtain an instance of the same.

**Environment (please complete the following information):**
 - OS: Linux
 - Python version:  3.6.8 from Anaconda
 - Stanza version: 1.1.1


",
377,2021-12-24T21:57:15Z,https://github.com/stanfordnlp/stanza/pull/908,,"The Label Attention Layer comes after the Self-Attention Layer. After verifying that this works with our parser, I think we can squeeze everything (all the layers and the functions) into one Self-Attention Layer (like you mentioned) and one Label Attention Layer, which would make it easy for you to experiment with the subtrees

Merry Christmas! ",
378,2021-12-23T07:02:32Z,https://github.com/stanfordnlp/stanza/pull/907,,Add a conversion for the official licensed SUC3 dataset,
379,2021-12-23T06:01:14Z,https://github.com/stanfordnlp/stanza/pull/906,,"This is the current state of the Label Attention implementation. 

After getting the dimension mismatch fixed, the parser should be good to go",
380,2021-12-21T23:06:52Z,https://github.com/stanfordnlp/stanza/issues/905,,"I want to extract NER tags for each token of a sentence but not in the BIOES format.
Is there any way through which I can get normal NER tags for the tokens with stanza?
",
381,2021-12-20T12:11:34Z,https://github.com/stanfordnlp/stanza/issues/904,,"Hi! I'm using Stanza NER models for a long time. After using them in different languages, I have seen that some models have **slightly different names of tags**. For example I have seen that:

- **Ukrainian** NER has `PERS` instead of the common `PER`
- **Vietnamese** NER model has `ORGANIZATION` instead of `ORG`.

Until some months ago there were only 2 possibilities: **4-tags models** (with `PER`, `ORG`, `LOC` and `MISC`) and **18-tags models** (like for English and Chinese).

It would be helpful to have a sort of mapping between the most common labels and the language-specific labels. And also to have a clear list of labels for each language",
382,2021-12-20T01:30:53Z,https://github.com/stanfordnlp/stanza/issues/903,,"I have download the latest 'en' package, and try to build a pipeline:
'''
nlp = stanza.Pipeline('en',use_gpu=False)
'''
but i got an error:
'''
AttributeError: Can't get attribute 'SentenceBoundary' on <module 'stanza.models.constituency.lstm_model' from '/Users/didi/opt/anaconda3/lib/python3.8/site-packages/stanza/models/constituency/lstm_model.py'>
'''

I don't know how to solve it ,(all the model and package are latest version.",
383,2021-12-16T09:10:55Z,https://github.com/stanfordnlp/stanza/issues/902,,"Which version of Stanza was used in the model performance in the current docs?

https://stanfordnlp.github.io/stanza/performance.html

If this isn't for the most recent release, are there more up-to-date tables for UD v2.5 for newer releases?

Thanks!",
384,2021-12-15T21:26:14Z,https://github.com/stanfordnlp/stanza/issues/901,,Is there a way to get the confidence score for the Biomedical NER model in stanza ?,
385,2021-12-15T10:56:22Z,https://github.com/stanfordnlp/stanza/issues/900,,"The docs say it is possible to download only specific processors with the corresponding argument to `stanza.download`. This argument can either be a string of comma-separated processor names, or it can be a dict of string processor names to string package names. Based on this I would expect the following to only download the `tokenize` processor.

```python
import stanza

stanza.download(lang='en', model_dir='.', processors={'tokenize': 'default'})
```
However, it proceeds to download all the processors.

This behaves as expected:
```python
stanza.download(lang='en', model_dir='.', processors='tokenize')
```
Am I missing something or is this a bug?

Thanks in advance for your time.",
386,2021-12-14T12:19:38Z,https://github.com/stanfordnlp/stanza/issues/899,,"Hi，it's very excited when i know there‘s a NER model for  clinical reports！
I had used this demo changed 'i2b2' to 'radiology'：
![image](https://user-images.githubusercontent.com/48993553/145995290-9d41fa24-82af-434a-a69b-69d1ff48753c.png)
and got these files:
![image](https://user-images.githubusercontent.com/48993553/145996156-5d8141a6-aeef-458a-be08-00a733109f20.png)
due to the ternet reasons, i want to load the model  locally through configuring config like this:
![image](https://user-images.githubusercontent.com/48993553/145996616-d710bd06-8b76-4ccf-b63c-8508c1e00e07.png)
but got the bug:
![image](https://user-images.githubusercontent.com/48993553/145996798-c95ab5ee-8d67-44ed-8e87-d921090b21a8.png)
it seems i should download the 1billion.pt? while files existed are \forward_charlm\mimic.pt and \backward_charlm\mimic.pt what should i do to solve this problem?  
thanks",
387,2021-12-14T10:55:25Z,https://github.com/stanfordnlp/stanza/issues/898,,"**Describe the bug**
When running Stanza on the Italian expression ""la foglia gialla"" (the yellow leaf), the article ""la"" is classified as a MWT:

```
[
    {
        ""id"": [
            1,
            2
        ],
        ""misc"": ""start_char=0|end_char=2"",
        ""text"": ""la"",
        ""textPageId"": ""id-wo:en-it-f-la""
    },
    {
        ""id"": 1,
        ""deprel"": ""det"",
        ""feats"": ""Definite=Def|Gender=Fem|Number=Sing|PronType=Art"",
        ""head"": 3,
        ""lemma"": ""il"",
        ""text"": ""la"",
        ""upos"": ""DET"",
        ""xpos"": ""RD"",
        ""textPageId"": ""id-wo:en-it-f-la"",
        ""lemmaPageId"": ""id-wo:en-it-f-il""
    },
    {
        ""id"": 2,
        ""deprel"": ""det"",
        ""feats"": ""Definite=Def|Gender=Fem|Number=Sing|PronType=Art"",
        ""head"": 3,
        ""lemma"": ""il"",
        ""text"": ""la"",
        ""upos"": ""DET"",
        ""xpos"": ""RD"",
        ""textPageId"": ""id-wo:en-it-f-la"",
        ""lemmaPageId"": ""id-wo:en-it-f-il""
    },
    {
        ""id"": 3,
        ""deprel"": ""root"",
        ""feats"": ""Gender=Fem|Number=Sing"",
        ""head"": 0,
        ""lemma"": ""foglia"",
        ""misc"": ""start_char=3|end_char=9"",
        ""text"": ""foglia"",
        ""upos"": ""NOUN"",
        ""xpos"": ""S"",
        ""textPageId"": ""id-wo:en-it-f-foglia""
    },
    {
        ""id"": 4,
        ""deprel"": ""amod"",
        ""feats"": ""Gender=Fem|Number=Sing"",
        ""head"": 3,
        ""lemma"": ""giallo"",
        ""misc"": ""start_char=10|end_char=16"",
        ""text"": ""gialla"",
        ""upos"": ""ADJ"",
        ""xpos"": ""A"",
        ""textPageId"": ""id-wo:en-it-f-gialla"",
        ""lemmaPageId"": ""id-wo:en-it-f-giallo""
    }
]
```

Note that the two ""words"" of which ""la"" is composed are both ""la"", and all their properties are the same. Maybe Stanza needs a mitigation which checks the MWT expansions. If the MWT expansion says that the MWT is composed of twice the same word, which are identical to the MWT itself, then the MWT expansion must be wrong and can be removed (""la"" !== ""la"" + ""la"").

**Expected behavior**
""la"" ist just an article. It should not be classified as composed of more than one word.

**Environment (please complete the following information):**
 - Stanza version: 1.1.1
",
388,2021-12-13T12:19:55Z,https://github.com/stanfordnlp/stanza/issues/897,,i installed jdk and netbeans ide then i imported the java project and i am trying to run it so that i can access the confidence score ,
389,2021-12-11T22:15:33Z,https://github.com/stanfordnlp/stanza/issues/896,,"I am trying to train model for dependency parsing. When I try to do the converting UD data on the documentation for model training and evaluation after this command:
`python -m stanza.utils.datasets.prepare_depparse_treebank UD_English-TEST --wordvec_pretrain_file /Users/yagmurakarken/stanza_resources/en/depparse/combined.pt --gold
`
I get this error:
```
2021-12-12 01:03:15 INFO: Datasets program called with:
/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_depparse_treebank.py UD_English-TEST --wordvec_pretrain_file /Users/yagmurakarken/stanza_resources/en/depparse/combined.pt --gold
Preparing data for UD_English-TEST: en_test, en
Traceback (most recent call last):
  File ""/Users/yagmurakarken/opt/anaconda3/lib/python3.8/runpy.py"", line 194, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File ""/Users/yagmurakarken/opt/anaconda3/lib/python3.8/runpy.py"", line 87, in _run_code
    exec(code, run_globals)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_depparse_treebank.py"", line 69, in <module>
    main()
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_depparse_treebank.py"", line 66, in main
    common.main(process_treebank, add_specific_args)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/common.py"", line 141, in main
    process_treebank(treebank, paths, args)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_depparse_treebank.py"", line 36, in process_treebank
    prepare_tokenizer_treebank.copy_conllu_treebank(treebank, paths, paths[""DEPPARSE_DATA_DIR""])
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 67, in copy_conllu_treebank
    process_treebank(treebank, paths, args)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 1071, in process_treebank
    process_ud_treebank(treebank, udbase_dir, tokenizer_dir, short_name, short_language, args.augment)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 979, in process_ud_treebank
    prepare_ud_dataset(treebank, udbase_dir, tokenizer_dir, short_name, short_language, ""train"", augment)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 969, in prepare_ud_dataset
    write_augmented_dataset(input_conllu, output_conllu, augment_punct)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 730, in write_augmented_dataset
    new_sents = augment_function(sents)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 710, in augment_punct
    new_sents = augment_apos(sents)
  File ""/Users/yagmurakarken/Desktop/stanza-train/stanza/stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 486, in augment_apos
    raise ValueError(""Cannot find '# text'"")
ValueError: Cannot find '# text'

```

When I look into the code  augment_apos(sents) in prepare_tokenizer_treebank.py I realized that the line with punctuation is not startswith(""# text"") and it raises an error for this. When comment these two lines:
```
else:
            raise ValueError(""Cannot find '# text'"")
```

it works, but I am not sure  if it affects the training results or not.


Environment :
 - OS:  MacOS
 - Python version: Python 3.8.5
 - Stanza version:  1.3.0

I am using the toy data from your stanza-train, so that I am sure about the format of the data.

Am I doing something wrong for preparation of the data or the problem is about sth else?
Thank you in advance.
",
390,2021-12-08T11:37:27Z,https://github.com/stanfordnlp/stanza/issues/894,,"**When I run the following python code:**

import stanza
from stanza.server import CoreNLPClient
text = ""中国是一个伟大的国家。""
print(text)
with CoreNLPClient(
        properties='chinese',
        classpath=r'F:\StanfordCoreNLP\stanford-corenlp-4.2.2\*',
        strict=False,
        start_server=stanza.server.StartServer.TRY_START ,
        annotators=['tokenize','ssplit','pos','lemma','ner', 'parse', 'depparse'],
        timeout=30000,
        memory='16G') as client:

    pattern = 'NP'
    matches = client.tregex(text, pattern)
    # You can access matches similarly
    print(matches['sentences'][0]['0']['match'])

**I got:**
中国是一个伟大的国家。
2021-12-08 19:35:10 INFO: Using CoreNLP default properties for: chinese.  Make sure to have chinese models jar (available for download here: https://stanfordnlp.github.io/CoreNLP/) in CLASSPATH
2021-12-08 19:35:10 INFO: Connecting to existing CoreNLP server at localhost:9000
2021-12-08 19:35:10 INFO: Connecting to existing CoreNLP server at localhost:9000
(NP (NNP �й���һ��ΰ��Ĺ���) (SYM ��))

Any idea about the garbage characters?

Process finished with exit code 0
",
391,2021-12-07T11:50:22Z,https://github.com/stanfordnlp/stanza/issues/891,,"Hi, I'm seeing a different output running Stanza in my pc and on [Stanza run](http://stanza.run/).

```python
import stanza

text = ""Citizen lab reported this to WhatsApp but WhatsApp was already investigating similar attacks through its protocol.""

nlp = stanza.Pipeline(""en"")
doc = nlp(text)
print(doc.ents)
```

The output is:
```python
[{
  ""text"": ""App"",
  ""type"": ""ORG"",
  ""start_char"": 47,
  ""end_char"": 50
}]
```

Since this output was strange, I checked on [Stanza run](http://stanza.run/) and the result is:

![image](https://user-images.githubusercontent.com/38130299/145023631-a5eb6971-7017-456e-b5aa-07f6a86f82fa.png)

That was the result I expected. 

I have just downloaded the last version of the English model, so I think it's updated.

Another question related to the output I'm seeing: can an entity be a substring of a word? In my case with `WhatsApp` only `App` is taken (I would like to have only ""complete"" words).

Thank you ",
392,2021-12-06T16:07:35Z,https://github.com/stanfordnlp/stanza/issues/890,,"Hi, 
I'm using the CoreNLP client from Stanza to get coreference chains. Here is what I have done. 
```
client = CoreNLPClient(
    annotators=['dcoref'], 
    memory='6G', 
    endpoint='http://localhost:9001',
    outputFormat=""json"",
    be_quiet=False)

annotated_doc = client.annotate(text)
```
However, I realized that the tokenizer used by this client is different from the tokenizer for the gold dataset. I wonder if there is a way for me to replace the tokenizer or just change the sentence separator token. Or, is there a way for me to use tokenized text? Thank you.
",
393,2021-12-05T16:16:41Z,https://github.com/stanfordnlp/stanza/issues/889,,"**Is your feature request related to a problem? Please describe.**
I'm testing a trained NER model for Armenian for my project. After obtaining tangible results of its performance, this might be a valuable addition to the library. 

It follows the dataset format and model characteristics defined by you.

Please, let me know if you have further testing guidelines and performance measures to validate the model's compatibility.",
394,2021-11-30T08:27:04Z,https://github.com/stanfordnlp/stanza/issues/888,,"According to the [documentation](https://stanfordnlp.github.io/stanza/pipeline.html#build-pipeline-from-a-config-dictionary), it is possible to pass the pipeline keyword arguments in a dictionary. Using the example from the documentation as input,
```
import stanza

config = {
	'processors': 'tokenize,mwt,pos', # Comma-separated list of processors to use
	'lang': 'fr', # Language code for the language to build the Pipeline in
	'tokenize_model_path': './fr_gsd_models/fr_gsd_tokenizer.pt', # Processor-specific arguments are set with keys ""{processor_name}_{argument_name}""
	'mwt_model_path': './fr_gsd_models/fr_gsd_mwt_expander.pt',
	'pos_model_path': './fr_gsd_models/fr_gsd_tagger.pt',
	'pos_pretrain_path': './fr_gsd_models/fr_gsd.pretrain.pt',
	'tokenize_pretokenized': True # Use pretokenized text as input and disable tokenization
}
nlp = stanza.Pipeline(**config) # Initialize the pipeline using a configuration dict
doc = nlp(""Van Gogh grandit au sein d'une famille de l'ancienne bourgeoisie ."") # Run the pipeline on the pretokenized input text
print(doc) # Look at the result
```
an error is returned that the `expected model directory  is missing`. 

But: The selected models are present in the default model path, `~/stanza_resources/`, and this works when giving the full path.

In addition to this, even if the model was not present in the default path, according to the [pipeline keywords in the documentation](https://stanfordnlp.github.io/stanza/pipeline.html), it should be possible to set the `dir` or `model_dir` for the selected processors using the `dir` keyword. But that also does not work. 

Initially, the directories are set (semi-)correctly in `core.py` in `build_default_config`, but that then gets overwritten by updating the config with the keyword arguments:
https://github.com/stanfordnlp/stanza/blob/e44d1c88340e33bf9813e6f5a6bd24387eefc4b2/stanza/pipeline/core.py#L115

Right now, I don't see any other option than setting the full path manually by hand, when passing the input as a dictionary, ie.
```
'tokenize_model_path': '/home/user/stanza_resources/fr_gsd_models/fr_gsd_tokenizer.pt'
```
 Possibly one needs to define another method in the `Pipeline` class that ensures `dir` and the model paths are set correctly when `dir` is given.

This was with stanza Version: 1.3.0 on Ubuntu 20.04.3 LTS, Python 3.8",
